id_sp_region,idspecies,pathway,sourceid,notes,last_updated
"1044651","51184","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044652","51184","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044653","51184","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044654","51184","Horticulture","17888","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044655","51184","Horticulture","16959","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044656","51184","Horticulture","17145","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044657","51184","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044658","51184","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044659","51184","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044660","51186","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044661","51186","Horticulture","16947","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044662","51186","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044663","51186","Horticulture","17374","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044664","51186","Horticulture","17279","Horticultural/ornamental","2012-08-10 17:22:19"
"1044665","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044666","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044667","51187","Horticulture","18091","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044668","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044669","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044670","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044671","51187","Horticulture","17916","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044672","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044673","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044674","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044675","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044676","51187","Horticulture","17279","Horticultural/ornamental","2012-08-10 17:22:19"
"1044677","51187","Horticulture","17279","Horticultural/ornamental","2012-08-10 17:22:19"
"1044678","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044679","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044680","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044681","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044682","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044683","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044684","51187","Horticulture","17145","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044685","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044686","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044687","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044688","51187","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044689","51188","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044690","51188","Horticulture","17412","Horticultural/ornamental","2012-08-10 17:22:19"
"1044691","51188","Horticulture","17616","Horticultural/ornamental","2012-08-10 17:22:19"
"1044692","51189","Horticulture","17447","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044693","51189","Horticulture","16459","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044694","51189","Horticulture","16557","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044695","51189","Horticulture","17062","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044696","51189","Horticulture","17062","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044697","51189","Horticulture","16597","Horticultural/ornamental","2012-08-10 17:22:19"
"1044698","51189","Forestry","17515","Forestry","2012-08-10 17:22:19"
"1044699","51189","Horticulture","17818","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044700","51189","Horticulture","18221","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044701","51190","Horticulture","17616","Horticultural/ Ornamental; Crops","2012-08-10 17:22:19"
"1044702","51190","Horticulture","17616","Horticultural/ Ornamental; Crops","2012-08-10 17:22:19"
"1044703","51190","Horticulture","17616","Horticultural/ Ornamental; Crops","2012-08-10 17:22:19"
"1044704","51190","Horticulture","17616","Horticultural/ Ornamental; Crops","2012-08-10 17:22:19"
"1044705","51190","Horticulture","17343","Horticultural/ Ornamental; Crops","2012-08-10 17:22:19"
"1044706","51190","Horticulture","17616","Horticultural/ Ornamental; Crops","2012-08-10 17:22:19"
"1044707","51190","Horticulture","17788","Horticultural/ Ornamental; Crops","2012-08-10 17:22:19"
"1044708","51190","Horticulture","17579","Horticultural/Ornamental, Crops","2012-08-10 17:22:19"
"1044709","51190","Horticulture","17279","Horticultural/Ornamental, Crops","2012-08-10 17:22:19"
"1044710","51190","Horticulture","17279","Horticultural/Ornamental, Crops","2012-08-10 17:22:19"
"1044711","51190","Horticulture","17616","Horticultural/ Ornamental; Crops","2012-08-10 17:22:19"
"1044712","51190","Horticulture","17616","Horticultural/ Ornamental; Crops","2012-08-10 17:22:19"
"1044713","51190","Horticulture","17616","Horticultural/ Ornamental; Crops","2012-08-10 17:22:19"
"1044714","51190","Horticulture","17616","Horticultural/ Ornamental; Crops","2012-08-10 17:22:19"
"1044715","51191","Horticulture","16652","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044716","51191","Horticulture","16652","Horticultural/ornamental","2012-08-10 17:22:19"
"1044717","51191","Forestry","16662","Forestry","2012-08-10 17:22:19"
"1044718","51191","Horticulture","17376","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044720","51192","Horticulture","16891","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044721","51192","Horticulture","16891","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044722","51192","Horticulture","17374","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044725","51192","Ornamental","17393","ornamentals","2012-08-10 17:22:19"
"1044733","51193","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044734","51193","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044735","51193","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044736","51193","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044737","51193","Biocontrol","17312","Biological control","2012-08-10 17:22:19"
"1044738","51193","Biocontrol","17552","Biological control","2012-08-10 17:22:19"
"1044739","51193","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044740","51193","Biocontrol","16978","Biological control","2012-08-10 17:22:19"
"1044741","51193","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044742","51193","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044743","51195","Unknown","17930","Unknown","2012-08-10 17:22:19"
"1044744","51195","Unknown","17930","Unknown","2012-08-10 17:22:19"
"1044745","51195","Unknown","17340","Unknown","2012-08-10 17:22:19"
"1044746","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044747","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044748","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044749","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044750","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044751","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044752","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044753","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044754","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044755","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044756","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044757","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044758","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044759","51196","Biocontrol","18248","Biological control","2012-08-10 17:22:19"
"1044760","51196","Biocontrol","18248","Biological control","2012-08-10 17:22:19"
"1044761","51196","Biocontrol","18249","Biological control","2012-08-10 17:22:19"
"1044762","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044763","51196","Biocontrol","16934","Biological control","2012-08-10 17:22:19"
"1044764","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044765","51196","Biocontrol","16899","Biological control","2012-08-10 17:22:19"
"1044766","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044767","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044768","51196","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044769","51197","Horticulture","17447","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044770","51197","Horticulture","16801","Horticultural/ornamental","2012-08-10 17:22:19"
"1044771","51197","Horticulture","16977","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044772","51197","Horticulture","18069","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044773","51197","Horticulture","17357","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044774","51197","Horticulture","17447","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044775","51197","Horticulture","16723","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044776","51197","Horticulture","16719","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044777","51197","Horticulture","16767","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044778","51197","Horticulture","17447","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044779","51197","Horticulture","18240","Horticultural/ornamental","2012-08-10 17:22:19"
"1044780","51197","Horticulture","17322","Horticultural/ornamental","2012-08-10 17:22:19"
"1044781","51197","Horticulture","18240","Horticultural/ornamental","2012-08-10 17:22:19"
"1044782","51197","Horticulture","17447","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044783","51197","Horticulture","16827","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044784","51197","Horticulture","17447","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044785","51197","Horticulture","17447","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044786","51197","Horticulture","17934","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044787","51197","Horticulture","17447","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044788","51197","Horticulture","17447","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044789","51198","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044790","51198","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044791","51198","Biocontrol","16606","Biological control","2012-08-10 17:22:19"
"1044792","51198","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044793","51198","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044794","51198","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044795","51198","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044796","51198","Biocontrol","17714","Biological control","2012-08-10 17:22:19"
"1044797","51198","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044798","51198","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044799","51198","Biocontrol","16351","Biological control","2012-08-10 17:22:19"
"1044800","51198","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044801","51198","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044802","51198","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044803","51198","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044804","51198","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044805","51198","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044806","51198","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044807","51199","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044808","51199","Biocontrol","17803","Biological control","2012-08-10 17:22:19"
"1044809","51199","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044810","51199","Biocontrol","16897","Biological control","2012-08-10 17:22:19"
"1044811","51199","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044812","51200","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044813","51200","Biocontrol","17803","Biological control","2012-08-10 17:22:19"
"1044814","51200","Biocontrol","17467","Biological control","2012-08-10 17:22:19"
"1044815","51200","Biocontrol","17467","Biological control","2012-08-10 17:22:19"
"1044817","51200","Biocontrol","17744","Biological control","2012-08-10 17:22:19"
"1044818","51200","Biocontrol","16929","Biological control","2012-08-10 17:22:19"
"1044819","51202","Seed contaminant","17616","Crops, Horticultural/Ornamental","2012-08-10 17:22:19"
"1044820","51202","Horticulture","16368","Horticultural/ Ornamental; Crops","2012-08-10 17:22:19"
"1044821","51202","Horticulture","16368","Horticultural/ Ornamental; Crops","2012-08-10 17:22:19"
"1044822","51202","Seed contaminant","17616","Crops, Horticultural/Ornamental","2012-08-10 17:22:19"
"1044823","51202","Seed contaminant","17788","Crops, Horticultural/Ornamental","2012-08-10 17:22:19"
"1044824","51202","Seed contaminant","17279","Crops, Horticultural/Ornamental","2012-08-10 17:22:19"
"1044825","51202","Seed contaminant","17472","Crops, Horticultural/Ornamental","2012-08-10 17:22:19"
"1044826","51202","Seed contaminant","17279","Crops, Horticultural/Ornamental","2012-08-10 17:22:19"
"1044827","51202","Seed contaminant","17616","Crops, Horticultural/Ornamental","2012-08-10 17:22:19"
"1044828","51202","Seed contaminant","17616","Crops, Horticultural/Ornamental","2012-08-10 17:22:19"
"1044829","51204","Horticulture","18091","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044830","51204","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044831","51204","Horticulture","16368","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044832","51204","Horticulture","17616","Horticultural/ornamental","2012-08-10 17:22:19"
"1044833","51204","Horticulture","17788","Horticultural/ornamental","2012-08-10 17:22:19"
"1044834","51204","Horticulture","17579","Horticultural/ornamental","2012-08-10 17:22:19"
"1044835","51204","Horticulture","17279","Horticultural/ornamental","2012-08-10 17:22:19"
"1044836","51204","Horticulture","17279","Horticultural/ornamental","2012-08-10 17:22:19"
"1044837","51204","Horticulture","17616","Horticultural/ornamental","2012-08-10 17:22:19"
"1044838","51204","Horticulture","17616","Horticultural/ornamental","2012-08-10 17:22:19"
"1044839","51204","Horticulture","17616","Horticultural/ornamental","2012-08-10 17:22:19"
"1044840","51204","Horticulture","17616","Horticultural/ornamental","2012-08-10 17:22:19"
"1044841","51204","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044842","51204","Horticulture","17616","Horticultural/ Ornamental","2012-08-10 17:22:19"
"1044843","51204","Horticulture","17616","Horticultural/ornamental","2012-08-10 17:22:19"
