id_sp_region,idspecies,vector2,sourceid,notes,last_updated
"1049258","52441","Transport","18035","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049259","52442","Transport","16533","Unknown","2012-08-10 17:34:05"
"1049260","52444","Transport","17447","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049261","52444","Transport","17447","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049262","52444","Transport","17447","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049263","52444","Transport","17900","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049264","52444","Transport","17447","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049265","52446","Transport","17540","Crops","2012-08-10 17:34:05"
"1049266","52447","Transport","17616","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049267","52447","Transport","17616","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049269","52451","Transport","17612","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049270","52451","Transport","16370","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049271","52452","Transport","16972","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049272","52452","Transport","16972","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049273","52453","Released","17612",,"2012-08-10 17:34:05"
"1049274","52453","Released","17612",,"2012-08-10 17:34:05"
"1049275","52453","Released","16590",,"2012-08-10 17:34:05"
"1049276","52454","Unknown","16602","Unknown","2012-08-10 17:34:05"
"1049277","52454","Unknown","17939","Unknown","2012-08-10 17:34:05"
"1049279","52456","Transport","17060","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049280","52463","Transport","17139","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049282","52465","Unknown","16728","Unknown","2012-08-10 17:34:05"
"1049283","52468","Unknown","17028",,"2012-08-10 17:34:05"
"1049284","52469","Transport","16728","Forestry","2012-08-10 17:34:05"
"1049285","52471","Transport","17745","Unknown","2012-08-10 17:34:05"
"1049286","52473","Unknown","16461","Unknown","2012-08-10 17:34:05"
"1049287","52474","Unknown","17774","Unknown","2012-08-10 17:34:05"
"1049288","52476","Transport","16853","Unknown","2012-08-10 17:34:05"
"1049293","52480","Transport","16850","Unknown","2012-08-10 17:34:05"
"1049294","52481","Transport","16288","Forestry","2012-08-10 17:34:05"
"1049295","52482","Transport","16448","Stored products","2012-08-10 17:34:05"
"1049296","52483","Transport","16448","Stored products","2012-08-10 17:34:05"
"1049297","52484","Transport","18187","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049298","52485","Unknown","17600","Stored products","2012-08-10 17:34:05"
"1049299","52485","Unknown","17028",,"2012-08-10 17:34:05"
"1049300","52486","Transport","16627","Forestry","2012-08-10 17:34:05"
"1049301","52487","Transport","18187","Stored products","2012-08-10 17:34:05"
"1049304","52504","Transport","17604","Stored products","2012-08-10 17:34:05"
"1049305","52504","Transport","17298","Stored products","2012-08-10 17:34:05"
"1049306","52504","Transport","17877","Stored products","2012-08-10 17:34:05"
"1049307","52508","Transport","16636","Unknown","2012-08-10 17:34:05"
"1049310","52517","Transport","16636","Unknown","2012-08-10 17:34:05"
"1049311","52517","Transport","16636","Unknown","2012-08-10 17:34:05"
"1049312","52518","Transport","17788","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049313","52518","Transport","16636","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049314","52521","Escaped","17576","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049315","52526","Unknown","18259","Crops","2012-08-10 17:34:05"
"1049316","52527","Transport","17192","Animal Husbandry","2012-08-10 17:34:05"
"1049317","52527","Transport","17955","Animal Husbandry","2012-08-10 17:34:05"
"1049318","52528","Unknown","17877","Stored products","2012-08-10 17:34:05"
"1049319","52528","Unknown","16538","Stored products","2012-08-10 17:34:05"
"1049320","52529","Unknown","17470","Unknown","2012-08-10 17:34:05"
"1049321","52530","Unknown","17506","Stored products","2012-08-10 17:34:05"
"1049322","52533","Unknown","17506","Unknown","2012-08-10 17:34:05"
"1049323","52534","Unknown","17877","Stored products","2012-08-10 17:34:05"
"1049324","52534","Unknown","17877","Stored products","2012-08-10 17:34:05"
"1049325","52534","Unknown","17877","Stored products","2012-08-10 17:34:05"
"1049326","52534","Unknown","17877","Stored products","2012-08-10 17:34:05"
"1049327","52535","Unknown","17506","Stored products","2012-08-10 17:34:05"
"1049328","52537","Transport","17506","Stored products","2012-08-10 17:34:05"
"1049329","52538","Unknown","17506","Unknown","2012-08-10 17:34:05"
"1049330","52542","Transport","17506","Stored products","2012-08-10 17:34:05"
"1049331","52546","Transport","17396","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049332","52547","Transport","17396","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049333","52548","Unknown","17396","Unknown","2012-08-10 17:34:05"
"1049334","52548","Unknown","17745","Unknown","2012-08-10 17:34:05"
"1049335","52548","Unknown","17745","Unknown","2012-08-10 17:34:05"
"1049336","52555","Transport","16798","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049337","52562","Transport","16800","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049338","52562","Transport","17341","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049339","52568","Transport","16964","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049340","52569","Transport","16964","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049341","52570","Transport","16964","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049342","52581","Transport","16555","Crops","2012-08-10 17:34:05"
"1049343","52595","Transport","16796","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049344","52597","Unknown","17341","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049345","52597","Unknown","16964","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049346","52603","Transport","17726","Forestry","2012-08-10 17:34:05"
"1049347","52605","Transport","17056","Forestry","2012-08-10 17:34:05"
"1049348","52635","Transport","16636",,"2012-08-10 17:34:05"
"1049349","52635","Transport","16636",,"2012-08-10 17:34:05"
"1049350","52647","Transport","16636","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049351","52649","Unknown","17447","Forestry","2012-08-10 17:34:05"
"1049352","52649","Unknown","17447","Forestry","2012-08-10 17:34:05"
"1049353","52649","Unknown","17056","Forestry","2012-08-10 17:34:05"
"1049354","52649","Unknown","17447","Forestry","2012-08-10 17:34:05"
"1049355","52649","Unknown","17447","Forestry","2012-08-10 17:34:05"
"1049356","52649","Unknown","17447","Forestry","2012-08-10 17:34:05"
"1049357","52649","Unknown","17447","Forestry","2012-08-10 17:34:05"
"1049358","52653","Transport","18214","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049359","52659","Unknown","17373","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049361","52700","Unknown","17637","Animal Husbandry","2012-08-10 17:34:05"
"1049362","52700","Unknown","17939","Animal Husbandry","2012-08-10 17:34:05"
"1049363","52701","Transport","16910","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049364","52703","Transport","16742","Unknown","2012-08-10 17:34:05"
"1049365","52705","Unknown","17056","Unknown","2012-08-10 17:34:05"
"1049366","52707","Unknown","17637","Unknown","2012-08-10 17:34:05"
"1049367","52715","Transport","17939","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049368","52718","Unknown","17637","Unknown","2012-08-10 17:34:05"
"1049369","52718","Unknown","17637","Unknown","2012-08-10 17:34:05"
"1049370","52719","Unknown","16951","Unknown","2012-08-10 17:34:05"
"1049371","52720","Unknown","16748","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049372","52721","Unknown","17939","Unknown","2012-08-10 17:34:05"
"1049373","52721","Unknown","17939","Unknown","2012-08-10 17:34:05"
"1049374","52721","Unknown","17637","Unknown","2012-08-10 17:34:05"
"1049375","52722","Unknown","17939","Unknown","2012-08-10 17:34:05"
"1049376","52722","Unknown","17637","Unknown","2012-08-10 17:34:05"
"1049377","52722","Unknown","17939","Unknown","2012-08-10 17:34:05"
"1049378","52722","Unknown","17939","Unknown","2012-08-10 17:34:05"
"1049379","52727","Transport","16955",,"2012-08-10 17:34:05"
"1049380","52729","Unknown","17056","Unknown","2012-08-10 17:34:05"
"1049381","52730","Unknown","17056","Unknown","2012-08-10 17:34:05"
"1049382","52731","Unknown","17056","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049383","52739","Transport","16303","Unknown","2012-08-10 17:34:05"
"1049384","52740","Transport","16304","Unknown","2012-08-10 17:34:05"
"1049385","52742","Unknown","17056","Unknown","2012-08-10 17:34:05"
"1049386","52743","Transport","17056","Forestry","2012-08-10 17:34:05"
"1049387","52751","Unknown","17056","Unknown","2012-08-10 17:34:05"
"1049388","52756","Transport","16728","Stored products","2012-08-10 17:34:05"
"1049389","52760","Transport","17202","Unknown","2012-08-10 17:34:05"
"1049390","52760","Transport","16728","Unknown","2012-08-10 17:34:05"
"1049391","52762","Unknown","17056","Unknown","2012-08-10 17:34:05"
"1049392","52765","Transport","16435","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049393","52765","Transport","16434","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049394","52765","Transport","16935","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049395","52765","Transport","16434","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049396","52765","Transport","16434","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049397","52765","Transport","16670","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049398","52765","Transport","16493","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049399","52765","Transport","16705","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1049400","52815","Unknown","17056","Unknown","2012-08-10 17:34:05"
"1049401","52816","Transport","17056","Unknown","2012-08-10 17:34:05"
"1049440","52923","Released","17500","Biological control","2012-08-10 17:34:05"
"1049441","52923","Released","17500","Biological control","2012-08-10 17:34:05"
"1049444","52926","Unknown","18099","Unknown
","2012-08-10 17:34:05"
"1049447","52928","Unknown","18101","Unknown
","2012-08-10 17:34:05"
"1049448","52931","Transport","17055",,"2012-08-10 17:34:05"
"1049449","52931","Transport","17055",,"2012-08-10 17:34:05"
"1049451","52933","Unknown","18101","Unknown
","2012-08-10 17:34:05"
"1049452","52933","Transport","17170",,"2012-08-10 17:34:05"
"1049453","52933","Unknown","18101","Unknown
","2012-08-10 17:34:05"
"1049454","52933","Transport","17170",,"2012-08-10 17:34:05"
"1049457","52947","Unknown","18099","Unknown
","2012-08-10 17:34:05"
"1049459","52948","Unknown","17168","Unknown
","2012-08-10 17:34:05"
"1049464","52953","Dispersed","17892",,"2012-08-10 17:34:05"
"1049504","52976","Unknown","18101","Unknown
","2012-08-10 17:34:05"
"1049513","52997","Unknown","18101","Unknown
","2012-08-10 17:34:05"
"1049515","53000","Unknown","18099","Unknown
","2012-08-10 17:34:05"
"1049516","53001","Unknown","18099","Unknown
","2012-08-10 17:34:05"
"1049549","53007","Unknown","17590",,"2012-08-10 17:34:05"
"1049568","53015","Transport","17892","L- leisure","2012-08-10 17:34:05"
"1049569","53015","Transport","17387","L- leisure","2012-08-10 17:34:05"
"1049637","53021","Dispersed","17076","Horticultural/Ornamental
","2012-08-10 17:34:05"
"1049641","53032","Unknown","18108","Horticultural/Ornamental
","2012-08-10 17:34:05"
"1049643","53033","Unknown","18108","Unknown
","2012-08-10 17:34:05"
"1049667","53044","Dispersed","17893","Horticultural/Ornamental
","2012-08-10 17:34:05"
"1049703","53051","Unknown","18101","Unknown
","2012-08-10 17:34:05"
"1049704","53051","Unknown","18101","Unknown
","2012-08-10 17:34:05"
"1049717","53064","Unknown","18107","Unknown
","2012-08-10 17:34:05"
"1049731","53066","Unknown","16806","Horticultural/Ornamental
","2012-08-10 17:34:05"
"1049733","53066","Unknown","18104","Horticultural/Ornamental
","2012-08-10 17:34:05"
"1049737","53067","Unknown","18102","Unknown
","2012-08-10 17:34:05"
"1049767","53097","Unknown","18101","Unknown
","2012-08-10 17:34:05"
"1049833","53111","Transport","16663",,"2012-08-10 17:34:05"
"1049852","53119","Unknown","18099","Unknown
","2012-08-10 17:34:05"
"1049853","53123","Transport","17055","Horticultural/Ornamental
","2012-08-10 17:34:05"
"1049855","53127","Unknown","18101","Unknown
","2012-08-10 17:34:05"
"1049867","53131","Unknown","18109","Unknown
","2012-08-10 17:34:05"
"1049868","53131","Unknown","18109","Unknown
","2012-08-10 17:34:05"
"1049869","53131","Unknown","18109","Unknown
","2012-08-10 17:34:05"
"1049870","53131","Unknown","18109","Unknown
","2012-08-10 17:34:05"
"1049871","53131","Unknown","18109","Unknown
","2012-08-10 17:34:05"
"1049872","53131","Unknown","18109","Unknown
","2012-08-10 17:34:05"
"1049873","53131","Unknown","18109","Unknown
","2012-08-10 17:34:05"
"1049880","53134","Unknown","18101","Unknown
","2012-08-10 17:34:05"
"1049881","53134","Transport","17169",,"2012-08-10 17:34:05"
"1049932","53173","Unknown","18101","Unknown
","2012-08-10 17:34:05"
"1049933","53177","Transport","17055","Horticultural/Ornamental
","2012-08-10 17:34:05"
"1049934","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049935","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049936","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049937","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049938","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049940","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049941","53179","Escaped","17834","Animal husbandry
","2012-08-10 17:34:05"
"1049942","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049943","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049944","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049945","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049946","53179","Escaped","17834","Animal husbandry
","2012-08-10 17:34:05"
"1049947","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049949","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049950","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049951","53179","Escaped","16639","Animal husbandry
","2012-08-10 17:34:05"
"1049952","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049953","53179","Escaped","17480","Animal husbandry
","2012-08-10 17:34:05"
"1049954","53179","Escaped","16971","Animal husbandry
","2012-08-10 17:34:05"
"1049955","53179","Escaped","17500","Animal husbandry
","2012-08-10 17:34:05"
"1049956","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049957","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1049958","53179","Escaped","16986","Animal husbandry
","2012-08-10 17:34:05"
"1050010","53190","Transport","16868","Horticultural/Ornamental
","2012-08-10 17:34:05"
"1050011","53190","Transport","16868","Horticultural/Ornamental
","2012-08-10 17:34:05"
"1050012","53190","Transport","16868","Horticultural/Ornamental
","2012-08-10 17:34:05"
"1050013","53190","Transport","16868","Horticultural/Ornamental
","2012-08-10 17:34:05"
"1050014","53190","Transport","16868","Horticultural/Ornamental
","2012-08-10 17:34:05"
"1050015","53190","Transport","16868","Horticultural/Ornamental
","2012-08-10 17:34:05"
